排量_m3min,屈服应力_Pa,黏度_mPas,全井有效顶替效率,耗时_s
1.0,23.0,330.0,0.90897,6.4
1.0,23.0,350.0,0.909034,6.5
1.0,24.0,50.0,0.905254,6.3
1.0,24.0,70.0,0.906141,6.3
1.0,24.0,90.0,0.90679,6.5
1.0,24.0,110.0,0.907267,6.3
1.0,24.0,130.0,0.907627,6.3
1.0,24.0,150.0,0.907909,6.3
1.0,24.0,170.0,0.908135,6.3
1.0,24.0,190.0,0.908321,6.4
1.0,24.0,210.0,0.908475,6.5
1.0,24.0,230.0,0.908605,6.3
1.0,24.0,250.0,0.908717,6.3
1.0,24.0,270.0,0.908813,6.3
1.0,24.0,290.0,0.908897,6.4
1.0,24.0,310.0,0.908972,6.4
1.0,24.0,330.0,0.909038,6.3
1.0,24.0,350.0,0.909097,6.4
1.0,25.0,50.0,0.905751,6.3
1.0,25.0,70.0,0.906511,6.4
1.0,25.0,90.0,0.907078,6.4
1.0,25.0,110.0,0.907501,6.4
1.0,25.0,130.0,0.907823,6.4
1.0,25.0,150.0,0.908075,6.4
1.0,25.0,170.0,0.90828,6.2
1.0,25.0,190.0,0.908447,6.4
1.0,25.0,210.0,0.908587,6.3
1.0,25.0,230.0,0.908706,6.3
1.0,25.0,250.0,0.908808,6.4
1.0,25.0,270.0,0.908896,6.3
1.0,25.0,290.0,0.908973,6.4
1.0,25.0,310.0,0.909042,6.4
1.0,25.0,330.0,0.909103,6.4
1.0,25.0,350.0,0.909157,6.3
1.1,5.0,50.0,0.658738,6.2
1.1,5.0,70.0,0.736302,6.3
1.1,5.0,90.0,0.803085,6.3
1.1,5.0,110.0,0.843029,6.3
1.1,5.0,130.0,0.868413,6.3
1.1,5.0,150.0,0.884426,6.2
1.1,5.0,170.0,0.893315,6.2
1.1,5.0,190.0,0.898133,6.3
1.1,5.0,210.0,0.900946,6.3
1.1,5.0,230.0,0.90274,6.2
1.1,5.0,250.0,0.903972,6.2
1.1,5.0,270.0,0.904866,6.2
1.1,5.0,290.0,0.905542,6.4
1.1,5.0,310.0,0.90607,6.2
1.1,5.0,330.0,0.906494,6.2
1.1,5.0,350.0,0.906841,6.2
1.1,6.0,50.0,0.686727,6.2
1.1,6.0,70.0,0.766171,6.2
1.1,6.0,90.0,0.823209,6.3
1.1,6.0,110.0,0.856594,6.2
1.1,6.0,130.0,0.877888,6.3
1.1,6.0,150.0,0.889985,6.3
1.1,6.0,170.0,0.896392,6.3
1.1,6.0,190.0,0.899948,6.3
1.1,6.0,210.0,0.902116,6.3
1.1,6.0,230.0,0.903555,6.2
1.1,6.0,250.0,0.904573,6.2
1.1,6.0,270.0,0.905329,6.3
1.1,6.0,290.0,0.905911,6.2
1.1,6.0,310.0,0.906373,6.3
1.1,6.0,330.0,0.906747,6.3
1.1,6.0,350.0,0.907056,6.2
1.1,7.0,50.0,0.717911,6.4
1.1,7.0,70.0,0.794742,6.4
1.1,7.0,90.0,0.84027,6.2
1.1,7.0,110.0,0.868734,6.2
1.1,7.0,130.0,0.885296,6.2
1.1,7.0,150.0,0.894042,6.2
1.1,7.0,170.0,0.898673,6.2
1.1,7.0,190.0,0.901353,6.4
1.1,7.0,210.0,0.90306,6.3
1.1,7.0,230.0,0.904233,6.2
1.1,7.0,250.0,0.905086,6.3
1.1,7.0,270.0,0.905732,6.3
1.1,7.0,290.0,0.906238,6.3
1.1,7.0,310.0,0.906644,6.2
1.1,7.0,330.0,0.906976,6.3
1.1,7.0,350.0,0.907253,6.2
1.1,8.0,50.0,0.751811,6.2
1.1,8.0,70.0,0.816989,6.6
1.1,8.0,90.0,0.855811,6.3
1.1,8.0,110.0,0.878584,6.2
1.1,8.0,130.0,0.890764,6.3
1.1,8.0,150.0,0.896994,6.2
1.1,8.0,170.0,0.900398,6.5
1.1,8.0,190.0,0.902464,6.2
1.1,8.0,210.0,0.903835,6.3
1.1,8.0,230.0,0.904806,6.2
1.1,8.0,250.0,0.905529,6.2
1.1,8.0,270.0,0.906087,6.3
1.1,8.0,290.0,0.90653,6.3
1.1,8.0,310.0,0.906888,6.2
1.1,8.0,330.0,0.907185,6.3
1.1,8.0,350.0,0.907434,6.2
1.1,9.0,50.0,0.782131,6.3
1.1,9.0,70.0,0.837106,6.3
1.1,9.0,90.0,0.868864,6.2
1.1,9.0,110.0,0.886053,6.2
1.1,9.0,130.0,0.894701,6.2
1.1,9.0,150.0,0.899171,6.2
1.1,9.0,170.0,0.901732,6.4
1.1,9.0,190.0,0.903361,6.3
1.1,9.0,210.0,0.904482,6.2
1.1,9.0,230.0,0.905298,6.2
1.1,9.0,250.0,0.905917,6.2
1.1,9.0,270.0,0.906402,6.4
1.1,9.0,290.0,0.906791,6.2
1.1,9.0,310.0,0.90711,6.2
1.1,9.0,330.0,0.907375,6.3
1.1,9.0,350.0,0.9076,6.2
1.1,10.0,50.0,0.808678,6.3
1.1,10.0,70.0,0.854528,6.4
1.1,10.0,90.0,0.87912,6.3
1.1,10.0,110.0,0.891452,6.2
1.1,10.0,130.0,0.897539,6.3
1.1,10.0,150.0,0.900812,6.3
1.1,10.0,170.0,0.902789,6.2
1.1,10.0,190.0,0.904101,6.2
1.1,10.0,210.0,0.905032,6.2
1.1,10.0,230.0,0.905724,6.2
1.1,10.0,250.0,0.906259,6.2
1.1,10.0,270.0,0.906683,6.3
1.1,10.0,290.0,0.907027,6.3
1.1,10.0,310.0,0.907312,6.2
1.1,10.0,330.0,0.90755,6.2
1.1,10.0,350.0,0.907753,6.1
1.1,11.0,50.0,0.832444,6.4
1.1,11.0,70.0,0.86869,6.2
1.1,11.0,90.0,0.886672,6.3
1.1,11.0,110.0,0.895283,6.2
1.1,11.0,130.0,0.899621,6.2
1.1,11.0,150.0,0.902084,6.2
1.1,11.0,170.0,0.903646,6.3
1.1,11.0,190.0,0.904721,6.2
1.1,11.0,210.0,0.905503,6.3
1.1,11.0,230.0,0.906097,6.2
1.1,11.0,250.0,0.906563,6.4
1.1,11.0,270.0,0.906936,6.3
1.1,11.0,290.0,0.907242,6.2
1.1,11.0,310.0,0.907497,6.1
1.1,11.0,330.0,0.907712,6.3
1.1,11.0,350.0,0.907896,6.2
1.1,12.0,50.0,0.852416,6.2
1.1,12.0,70.0,0.879401,6.3
1.1,12.0,90.0,0.892019,6.2
1.1,12.0,110.0,0.898019,6.2
1.1,12.0,130.0,0.901189,6.2
1.1,12.0,150.0,0.903092,6.4
1.1,12.0,170.0,0.904353,6.3
1.1,12.0,190.0,0.905248,6.2
1.1,12.0,210.0,0.905913,6.5
1.1,12.0,230.0,0.906427,6.2
1.1,12.0,250.0,0.906834,6.2
1.1,12.0,270.0,0.907165,6.3
1.1,12.0,290.0,0.907438,6.2
1.1,12.0,310.0,0.907666,6.3
1.1,12.0,330.0,0.907861,6.3
1.1,12.0,350.0,0.908028,6.3
1.1,13.0,50.0,0.867939,6.4
1.1,13.0,70.0,0.887072,6.2
1.1,13.0,90.0,0.895761,6.3
1.1,13.0,110.0,0.900016,6.2
1.1,13.0,130.0,0.902403,6.2
1.1,13.0,150.0,0.903911,6.2
1.1,13.0,170.0,0.904948,6.3
1.1,13.0,190.0,0.905701,6.2
1.1,13.0,210.0,0.906273,6.3
1.1,13.0,230.0,0.90672,6.2
1.1,13.0,250.0,0.907079,6.3
1.1,13.0,270.0,0.907372,6.3
1.1,13.0,290.0,0.907617,6.2
1.1,13.0,310.0,0.907823,6.3
1.1,13.0,330.0,0.907999,6.2
1.1,13.0,350.0,0.908151,6.3
1.1,14.0,50.0,0.879242,6.3
1.1,14.0,70.0,0.892404,6.5
1.1,14.0,90.0,0.89841,6.4
1.1,14.0,110.0,0.901518,6.3
1.1,14.0,130.0,0.903368,6.4
1.1,14.0,150.0,0.90459,6.3
1.1,14.0,170.0,0.905454,6.2
1.1,14.0,190.0,0.906097,6.2
1.1,14.0,210.0,0.906591,6.2
1.1,14.0,230.0,0.906983,6.2
1.1,14.0,250.0,0.9073,6.2
1.1,14.0,270.0,0.907562,6.3
1.1,14.0,290.0,0.907781,6.5
1.1,14.0,310.0,0.907967,6.5
1.1,14.0,330.0,0.908127,6.6
1.1,14.0,350.0,0.908266,6.8
1.1,15.0,50.0,0.887145,6.6
1.1,15.0,70.0,0.896084,6.3
1.1,15.0,90.0,0.900333,6.2
1.1,15.0,110.0,0.902682,6.2
1.1,15.0,130.0,0.904154,6.3
1.1,15.0,150.0,0.905161,6.3
1.1,15.0,170.0,0.905891,6.3
1.1,15.0,190.0,0.906443,6.2
1.1,15.0,210.0,0.906874,6.2
1.1,15.0,230.0,0.907219,6.3
1.1,15.0,250.0,0.907501,6.5
1.1,15.0,270.0,0.907736,6.2
1.1,15.0,290.0,0.907933,6.2
1.1,15.0,310.0,0.908102,6.2
1.1,15.0,330.0,0.908247,6.4
1.1,15.0,350.0,0.908374,6.3
1.1,16.0,50.0,0.892538,6.3
1.1,16.0,70.0,0.898667,6.3
1.1,16.0,90.0,0.901777,6.3
1.1,16.0,110.0,0.903608,6.2
1.1,16.0,130.0,0.904806,6.4
1.1,16.0,150.0,0.905649,6.2
1.1,16.0,170.0,0.906272,6.2
1.1,16.0,190.0,0.906751,6.2
1.1,16.0,210.0,0.907128,6.2
1.1,16.0,230.0,0.907434,6.2
1.1,16.0,250.0,0.907685,6.3
1.1,16.0,270.0,0.907895,6.2
1.1,16.0,290.0,0.908073,6.4
1.1,16.0,310.0,0.908226,6.2
1.1,16.0,330.0,0.908359,6.3
1.1,16.0,350.0,0.908475,6.3
1.1,17.0,50.0,0.896212,6.3
1.1,17.0,70.0,0.90054,6.2
1.1,17.0,90.0,0.902897,6.2
1.1,17.0,110.0,0.904363,6.2
1.1,17.0,130.0,0.905356,6.3
1.1,17.0,150.0,0.90607,6.3
1.1,17.0,170.0,0.906607,6.2
1.1,17.0,190.0,0.907024,6.2
1.1,17.0,210.0,0.907357,6.2
1.1,17.0,230.0,0.907628,6.3
1.1,17.0,250.0,0.907853,6.2
1.1,17.0,270.0,0.908042,6.2
1.1,17.0,290.0,0.908204,6.2
1.1,17.0,310.0,0.908342,6.2
1.1,17.0,330.0,0.908463,6.2
1.1,17.0,350.0,0.908569,6.3
1.1,18.0,50.0,0.898771,6.2
1.1,18.0,70.0,0.901947,6.2
1.1,18.0,90.0,0.903792,6.2
1.1,18.0,110.0,0.90499,6.3
1.1,18.0,130.0,0.905824,6.5
1.1,18.0,150.0,0.906436,6.3
1.1,18.0,170.0,0.906902,6.3
1.1,18.0,190.0,0.907269,6.2
1.1,18.0,210.0,0.907563,6.3
1.1,18.0,230.0,0.907805,6.5
1.1,18.0,250.0,0.908007,6.2
1.1,18.0,270.0,0.908178,6.2
1.1,18.0,290.0,0.908324,6.2
1.1,18.0,310.0,0.908451,6.3
1.1,18.0,330.0,0.908561,6.3
1.1,18.0,350.0,0.908658,6.3
1.1,19.0,50.0,0.900622,6.3
1.1,19.0,70.0,0.90304,6.2
1.1,19.0,90.0,0.904523,6.2
1.1,19.0,110.0,0.905519,6.2
1.1,19.0,130.0,0.906229,6.3
1.1,19.0,150.0,0.906758,6.2
1.1,19.0,170.0,0.907165,6.2
1.1,19.0,190.0,0.907489,6.3
1.1,19.0,210.0,0.907751,6.3
1.1,19.0,230.0,0.907967,6.3
1.1,19.0,250.0,0.908149,6.2
1.1,19.0,270.0,0.908304,6.2
1.1,19.0,290.0,0.908437,6.2
1.1,19.0,310.0,0.908552,6.3
1.1,19.0,330.0,0.908653,6.2
1.1,19.0,350.0,0.908742,6.3
1.1,20.0,50.0,0.902018,6.3
1.1,20.0,70.0,0.903912,6.2
1.1,20.0,90.0,0.905132,6.3
1.1,20.0,110.0,0.905971,6.3
1.1,20.0,130.0,0.906581,6.3
1.1,20.0,150.0,0.907042,6.2
1.1,20.0,170.0,0.907401,6.2
1.1,20.0,190.0,0.907688,6.3
1.1,20.0,210.0,0.907922,6.2
1.1,20.0,230.0,0.908116,6.3
1.1,20.0,250.0,0.90828,6.2
1.1,20.0,270.0,0.90842,6.3
1.1,20.0,290.0,0.908541,6.2
1.1,20.0,310.0,0.908647,6.2
1.1,20.0,330.0,0.908739,6.3
1.1,20.0,350.0,0.908821,6.2
1.1,21.0,50.0,0.903104,6.2
1.1,21.0,70.0,0.904623,6.2
1.1,21.0,90.0,0.905645,6.2
1.1,21.0,110.0,0.906362,6.2
1.1,21.0,130.0,0.906891,6.3
1.1,21.0,150.0,0.907295,6.2
1.1,21.0,170.0,0.907612,6.2
1.1,21.0,190.0,0.907868,6.2
1.1,21.0,210.0,0.908078,6.3
1.1,21.0,230.0,0.908253,6.2
1.1,21.0,250.0,0.908401,6.2
1.1,21.0,270.0,0.908529,6.2
1.1,21.0,290.0,0.908639,6.2
1.1,21.0,310.0,0.908735,6.2
1.1,21.0,330.0,0.90882,6.3
1.1,21.0,350.0,0.908896,6.3
1.1,22.0,50.0,0.903969,6.2
1.1,22.0,70.0,0.905214,6.2
1.1,22.0,90.0,0.906084,6.2
1.1,22.0,110.0,0.906703,6.3
1.1,22.0,130.0,0.907165,6.2
1.1,22.0,150.0,0.907521,6.2
1.1,22.0,170.0,0.907804,6.2
1.1,22.0,190.0,0.908032,6.2
1.1,22.0,210.0,0.908221,6.2
1.1,22.0,230.0,0.908379,6.3
1.1,22.0,250.0,0.908514,6.1
1.1,22.0,270.0,0.90863,6.2
1.1,22.0,290.0,0.908731,6.2
1.1,22.0,310.0,0.908819,6.3
1.1,22.0,330.0,0.908897,6.3
1.1,22.0,350.0,0.908966,6.2
1.1,23.0,50.0,0.904671,6.2
1.1,23.0,70.0,0.905713,6.4
1.1,23.0,90.0,0.906461,6.3
1.1,23.0,110.0,0.907002,6.5
1.1,23.0,130.0,0.907408,6.2
1.1,23.0,150.0,0.907725,6.2
1.1,23.0,170.0,0.907977,6.2
1.1,23.0,190.0,0.908182,6.3
1.1,23.0,210.0,0.908353,6.3
1.1,23.0,230.0,0.908496,6.2
1.1,23.0,250.0,0.908619,6.2
1.1,23.0,270.0,0.908724,6.2
1.1,23.0,290.0,0.908816,6.2
1.1,23.0,310.0,0.908897,6.2
1.1,23.0,330.0,0.908969,6.3
1.1,23.0,350.0,0.909033,6.2
1.1,24.0,50.0,0.905253,6.2
1.1,24.0,70.0,0.90614,6.2
1.1,24.0,90.0,0.90679,6.2
1.1,24.0,110.0,0.907266,6.3
1.1,24.0,130.0,0.907626,6.2
1.1,24.0,150.0,0.907908,6.2
1.1,24.0,170.0,0.908135,6.2
1.1,24.0,190.0,0.90832,6.2
1.1,24.0,210.0,0.908474,6.4
1.1,24.0,230.0,0.908605,6.3
1.1,24.0,250.0,0.908716,6.2
1.1,24.0,270.0,0.908813,6.2
1.1,24.0,290.0,0.908897,6.1
1.1,24.0,310.0,0.908971,6.3
1.1,24.0,330.0,0.909037,6.3
1.1,24.0,350.0,0.909096,6.2
1.1,25.0,50.0,0.90575,6.2
1.1,25.0,70.0,0.90651,6.2
1.1,25.0,90.0,0.907077,6.2
1.1,25.0,110.0,0.907501,6.3
1.1,25.0,130.0,0.907822,6.2
1.1,25.0,150.0,0.908075,6.2
1.1,25.0,170.0,0.908279,6.2
1.1,25.0,190.0,0.908447,6.2
1.1,25.0,210.0,0.908586,6.4
1.1,25.0,230.0,0.908705,6.2
1.1,25.0,250.0,0.908807,6.2
1.1,25.0,270.0,0.908895,6.2
1.1,25.0,290.0,0.908973,6.2
1.1,25.0,310.0,0.909041,6.2
1.1,25.0,330.0,0.909102,6.4
1.1,25.0,350.0,0.909156,6.2
1.2,5.0,50.0,0.658776,6.2
1.2,5.0,70.0,0.736375,6.1
1.2,5.0,90.0,0.803163,6.3
1.2,5.0,110.0,0.843097,6.2
1.2,5.0,130.0,0.86848,6.2
1.2,5.0,150.0,0.884487,6.2
1.2,5.0,170.0,0.893371,6.1
1.2,5.0,190.0,0.898186,6.1
1.2,5.0,210.0,0.900996,6.3
1.2,5.0,230.0,0.902789,6.2
1.2,5.0,250.0,0.90402,6.1
1.2,5.0,270.0,0.904913,6.2
1.2,5.0,290.0,0.905589,6.2
1.2,5.0,310.0,0.906117,6.3
1.2,5.0,330.0,0.90654,6.1
1.2,5.0,350.0,0.906887,6.2
1.2,6.0,50.0,0.686773,6.2
1.2,6.0,70.0,0.766252,6.2
1.2,6.0,90.0,0.823275,6.1
1.2,6.0,110.0,0.85666,6.2
1.2,6.0,130.0,0.87795,6.2
1.2,6.0,150.0,0.890043,6.1
1.2,6.0,170.0,0.896446,6.1
1.2,6.0,190.0,0.899999,6.2
1.2,6.0,210.0,0.902165,6.2
1.2,6.0,230.0,0.903602,6.8
1.2,6.0,250.0,0.90462,6.5
1.2,6.0,270.0,0.905375,6.5
1.2,6.0,290.0,0.905958,6.5
1.2,6.0,310.0,0.906419,6.3
1.2,6.0,330.0,0.906793,6.2
1.2,6.0,350.0,0.907103,6.2
1.2,7.0,50.0,0.717962,6.2
1.2,7.0,70.0,0.794804,6.1
1.2,7.0,90.0,0.840333,6.3
1.2,7.0,110.0,0.868796,6.2
1.2,7.0,130.0,0.885355,6.2
1.2,7.0,150.0,0.894097,6.1
1.2,7.0,170.0,0.898725,6.1
1.2,7.0,190.0,0.901402,6.1
1.2,7.0,210.0,0.903108,6.2
1.2,7.0,230.0,0.90428,6.2
1.2,7.0,250.0,0.905133,6.1
1.2,7.0,270.0,0.905779,6.2
1.2,7.0,290.0,0.906284,6.3
1.2,7.0,310.0,0.90669,6.2
1.2,7.0,330.0,0.907023,6.3
1.2,7.0,350.0,0.907299,6.1
1.2,8.0,50.0,0.751859,6.2
1.2,8.0,70.0,0.817047,6.3
1.2,8.0,90.0,0.855872,6.2
1.2,8.0,110.0,0.878643,6.3
1.2,8.0,130.0,0.89082,6.1
1.2,8.0,150.0,0.897046,6.1
1.2,8.0,170.0,0.900448,6.2
1.2,8.0,190.0,0.902512,6.3
1.2,8.0,210.0,0.903882,6.1
1.2,8.0,230.0,0.904853,6.1
1.2,8.0,250.0,0.905576,6.2
1.2,8.0,270.0,0.906134,6.1
1.2,8.0,290.0,0.906576,6.2
1.2,8.0,310.0,0.906935,6.2
1.2,8.0,330.0,0.907231,6.2
1.2,8.0,350.0,0.90748,6.1
1.2,9.0,50.0,0.782175,6.2
1.2,9.0,70.0,0.837162,6.1
1.2,9.0,90.0,0.868922,6.3
1.2,9.0,110.0,0.88611,6.2
1.2,9.0,130.0,0.894755,6.1
1.2,9.0,150.0,0.899221,6.2
1.2,9.0,170.0,0.901781,6.2
1.2,9.0,190.0,0.903409,6.2
1.2,9.0,210.0,0.904529,6.3
1.2,9.0,230.0,0.905345,6.2
1.2,9.0,250.0,0.905964,6.1
1.2,9.0,270.0,0.906448,6.2
1.2,9.0,290.0,0.906837,6.3
1.2,9.0,310.0,0.907156,6.2
1.2,9.0,330.0,0.907421,6.2
1.2,9.0,350.0,0.907646,6.2
1.2,10.0,50.0,0.808723,6.3
1.2,10.0,70.0,0.854583,6.1
1.2,10.0,90.0,0.879176,6.3
1.2,10.0,110.0,0.891506,6.3
1.2,10.0,130.0,0.897591,6.1
1.2,10.0,150.0,0.900862,6.1
1.2,10.0,170.0,0.902837,6.2
1.2,10.0,190.0,0.904148,6.3
1.2,10.0,210.0,0.905078,6.3
1.2,10.0,230.0,0.905771,6.1
1.2,10.0,250.0,0.906305,6.1
1.2,10.0,270.0,0.906729,6.2
1.2,10.0,290.0,0.907074,6.2
1.2,10.0,310.0,0.907358,6.3
1.2,10.0,330.0,0.907596,6.2
1.2,10.0,350.0,0.907799,6.1
1.2,11.0,50.0,0.832491,6.1
1.2,11.0,70.0,0.868744,6.5
1.2,11.0,90.0,0.886726,6.3
1.2,11.0,110.0,0.895335,6.1
1.2,11.0,130.0,0.899671,6.2
1.2,11.0,150.0,0.902132,6.2
1.2,11.0,170.0,0.903693,6.2
1.2,11.0,190.0,0.904767,6.2
1.2,11.0,210.0,0.90555,6.2
1.2,11.0,230.0,0.906144,6.2
1.2,11.0,250.0,0.906609,6.2
1.2,11.0,270.0,0.906982,6.2
1.2,11.0,290.0,0.907288,6.3
1.2,11.0,310.0,0.907543,6.2
1.2,11.0,330.0,0.907758,6.2
1.2,11.0,350.0,0.907941,6.1
1.2,12.0,50.0,0.852463,6.2
1.2,12.0,70.0,0.879454,6.2
1.2,12.0,90.0,0.892072,6.2
1.2,12.0,110.0,0.898069,6.2
1.2,12.0,130.0,0.901237,6.1
1.2,12.0,150.0,0.90314,6.2
1.2,12.0,170.0,0.9044,6.1
1.2,12.0,190.0,0.905294,6.2
1.2,12.0,210.0,0.90596,6.2
1.2,12.0,230.0,0.906473,6.1
1.2,12.0,250.0,0.906881,6.2
1.2,12.0,270.0,0.907211,6.2
1.2,12.0,290.0,0.907483,6.2
1.2,12.0,310.0,0.907712,6.2
1.2,12.0,330.0,0.907907,6.2
1.2,12.0,350.0,0.908074,6.2
1.2,13.0,50.0,0.867988,6.2
1.2,13.0,70.0,0.887125,6.2
1.2,13.0,90.0,0.895811,6.2
1.2,13.0,110.0,0.900064,6.2
1.2,13.0,130.0,0.90245,6.2
1.2,13.0,150.0,0.903958,6.2
1.2,13.0,170.0,0.904994,6.1
1.2,13.0,190.0,0.905748,6.2
1.2,13.0,210.0,0.906319,6.3
1.2,13.0,230.0,0.906766,6.2
1.2,13.0,250.0,0.907125,6.2
1.2,13.0,270.0,0.907418,6.2
1.2,13.0,290.0,0.907663,6.3
1.2,13.0,310.0,0.907869,6.2
1.2,13.0,330.0,0.908045,6.2
1.2,13.0,350.0,0.908197,6.2
1.2,14.0,50.0,0.879292,6.2
1.2,14.0,70.0,0.892455,6.2
1.2,14.0,90.0,0.898459,6.4
1.2,14.0,110.0,0.901565,6.2
1.2,14.0,130.0,0.903415,6.2
1.2,14.0,150.0,0.904636,6.1
1.2,14.0,170.0,0.905501,6.2
1.2,14.0,190.0,0.906143,6.3
1.2,14.0,210.0,0.906637,6.2
1.2,14.0,230.0,0.907029,6.2
1.2,14.0,250.0,0.907346,6.1
1.2,14.0,270.0,0.907608,6.1
1.2,14.0,290.0,0.907827,6.2
1.2,14.0,310.0,0.908013,6.4
1.2,14.0,330.0,0.908173,6.2
1.2,14.0,350.0,0.908312,6.1
1.2,15.0,50.0,0.887194,6.2
1.2,15.0,70.0,0.896133,6.2
1.2,15.0,90.0,0.900381,6.2
1.2,15.0,110.0,0.902729,6.2
1.2,15.0,130.0,0.904201,6.2
1.2,15.0,150.0,0.905208,6.2
1.2,15.0,170.0,0.905937,6.2
1.2,15.0,190.0,0.906489,6.2
1.2,15.0,210.0,0.90692,6.1
1.2,15.0,230.0,0.907265,6.1
1.2,15.0,250.0,0.907547,6.2
1.2,15.0,270.0,0.907781,6.2
1.2,15.0,290.0,0.907979,6.2
1.2,15.0,310.0,0.908147,6.2
1.2,15.0,330.0,0.908293,6.2
1.2,15.0,350.0,0.908419,6.2
1.2,16.0,50.0,0.892587,6.2
1.2,16.0,70.0,0.898715,6.2
1.2,16.0,90.0,0.901824,6.3
1.2,16.0,110.0,0.903655,6.4
1.2,16.0,130.0,0.904852,7.3
1.2,16.0,150.0,0.905695,7.4
1.2,16.0,170.0,0.906318,7.4
1.2,16.0,190.0,0.906796,6.9
1.2,16.0,210.0,0.907174,7.0
1.2,16.0,230.0,0.907479,6.4
1.2,16.0,250.0,0.907731,6.3
1.2,16.0,270.0,0.907941,6.5
1.2,16.0,290.0,0.908119,6.5
1.2,16.0,310.0,0.908272,6.5
1.2,16.0,330.0,0.908405,6.9
1.2,16.0,350.0,0.90852,7.4
1.2,17.0,50.0,0.89626,6.7
1.2,17.0,70.0,0.900587,6.4
1.2,17.0,90.0,0.902944,6.6
1.2,17.0,110.0,0.904409,6.4
1.2,17.0,130.0,0.905401,6.3
1.2,17.0,150.0,0.906115,6.4
1.2,17.0,170.0,0.906652,6.5
1.2,17.0,190.0,0.90707,6.4
1.2,17.0,210.0,0.907403,6.5
1.2,17.0,230.0,0.907674,6.4
1.2,17.0,250.0,0.907899,6.4
1.2,17.0,270.0,0.908088,6.2
1.2,17.0,290.0,0.908249,6.2
1.2,17.0,310.0,0.908388,6.2
1.2,17.0,330.0,0.908509,6.3
1.2,17.0,350.0,0.908615,6.3
1.2,18.0,50.0,0.898818,6.4
1.2,18.0,70.0,0.901993,6.2
1.2,18.0,90.0,0.903838,6.2
1.2,18.0,110.0,0.905036,6.3
1.2,18.0,130.0,0.90587,6.2
1.2,18.0,150.0,0.906482,6.2
1.2,18.0,170.0,0.906948,6.1
1.2,18.0,190.0,0.907314,6.1
1.2,18.0,210.0,0.907609,6.2
1.2,18.0,230.0,0.907851,6.2
1.2,18.0,250.0,0.908053,6.2
1.2,18.0,270.0,0.908224,6.2
1.2,18.0,290.0,0.90837,6.1
1.2,18.0,310.0,0.908496,6.2
1.2,18.0,330.0,0.908607,6.2
1.2,18.0,350.0,0.908704,6.4
1.2,19.0,50.0,0.900668,6.2
1.2,19.0,70.0,0.903085,6.1
1.2,19.0,90.0,0.904569,6.1
1.2,19.0,110.0,0.905564,6.2
1.2,19.0,130.0,0.906274,6.2
1.2,19.0,150.0,0.906803,6.2
1.2,19.0,170.0,0.907211,6.2
1.2,19.0,190.0,0.907534,6.2
1.2,19.0,210.0,0.907796,6.2
1.2,19.0,230.0,0.908013,6.2
1.2,19.0,250.0,0.908195,6.2
1.2,19.0,270.0,0.908349,6.1
1.2,19.0,290.0,0.908482,6.2
1.2,19.0,310.0,0.908598,6.2
1.2,19.0,330.0,0.908699,6.2
1.2,19.0,350.0,0.908788,6.2
1.2,20.0,50.0,0.902063,6.3
1.2,20.0,70.0,0.903957,6.2
1.2,20.0,90.0,0.905177,6.2
1.2,20.0,110.0,0.906017,6.1
1.2,20.0,130.0,0.906627,6.2
1.2,20.0,150.0,0.907088,6.3
1.2,20.0,170.0,0.907446,6.1
1.2,20.0,190.0,0.907733,6.1
1.2,20.0,210.0,0.907967,6.2
1.2,20.0,230.0,0.908162,6.2
1.2,20.0,250.0,0.908326,6.2
1.2,20.0,270.0,0.908466,6.2
1.2,20.0,290.0,0.908587,6.1
1.2,20.0,310.0,0.908692,6.2
1.2,20.0,330.0,0.908785,6.1
1.2,20.0,350.0,0.908867,6.2
1.2,21.0,50.0,0.903149,6.3
1.2,21.0,70.0,0.904668,6.1
1.2,21.0,90.0,0.905691,6.1
1.2,21.0,110.0,0.906407,6.2
1.2,21.0,130.0,0.906936,6.2
1.2,21.0,150.0,0.90734,6.3
1.2,21.0,170.0,0.907658,6.2
1.2,21.0,190.0,0.907913,6.1
1.2,21.0,210.0,0.908123,6.2
1.2,21.0,230.0,0.908299,6.2
1.2,21.0,250.0,0.908447,6.3
1.2,21.0,270.0,0.908574,6.1
1.2,21.0,290.0,0.908685,6.1
1.2,21.0,310.0,0.908781,6.1
1.2,21.0,330.0,0.908866,6.1
1.2,21.0,350.0,0.908941,6.2
1.2,22.0,50.0,0.904014,6.3
1.2,22.0,70.0,0.905259,6.1
1.2,22.0,90.0,0.906129,6.2
1.2,22.0,110.0,0.906748,6.2
1.2,22.0,130.0,0.90721,6.2
1.2,22.0,150.0,0.907567,6.3
1.2,22.0,170.0,0.907849,6.2
1.2,22.0,190.0,0.908078,6.2
1.2,22.0,210.0,0.908266,6.2
1.2,22.0,230.0,0.908425,6.2
1.2,22.0,250.0,0.908559,6.3
1.2,22.0,270.0,0.908675,6.2
1.2,22.0,290.0,0.908776,6.1
1.2,22.0,310.0,0.908864,6.2
1.2,22.0,330.0,0.908943,6.2
1.2,22.0,350.0,0.909012,6.2
1.2,23.0,50.0,0.904716,6.2
1.2,23.0,70.0,0.905757,6.2
1.2,23.0,90.0,0.906506,6.2
1.2,23.0,110.0,0.907047,6.1
1.2,23.0,130.0,0.907454,6.1
1.2,23.0,150.0,0.90777,6.2
